customer_id,customer_full_name,customer_segment,customer_address,customer_city,customer_state,customer_country
03024,Robert Middleton,Corporate,1577 Silver Pathway,Caguas,PR,Puerto Rico
03025,Sarah Smith,Corporate,2355 Lost Elk Gate,Mission,TX,United States
03026,Diane Smith,Consumer,5338 Cozy Expressway,Augusta,GA,United States
03027,Mary Stevens,Corporate,6097 Amber Rabbit Impasse,Caguas,PR,Puerto Rico
03028,Ashley Walton,Corporate,9712 Fallen Robin Diversion,North Las Vegas,NV,United States
03029,Bryan Smith,Corporate,3586 Clear Key,Winnetka,CA,United States
03030,Mary Marsh,Consumer,363 Indian Berry Abbey,Caguas,PR,Puerto Rico
03031,Carol Smith,Consumer,4166 Stony Berry Alley,Brooklyn,NY,United States
03032,Mary Wilson,Consumer,7790 Misty Elk Line,Jacksonville,NC,United States
03033,Kevin Larsen,Consumer,9010 Hidden Pond Corners,Caguas,PR,Puerto Rico
03034,Mary Smith,Consumer,9133 Merry Dale,Peoria,AZ,United States
03035,Anna Gutierrez,Consumer,1865 Bright Dale Walk,Glenview,IL,United States
03036,Mary Huerta,Consumer,7694 Burning Towers,Caguas,PR,Puerto Rico
03037,Christopher Smith,Home Office,5208 Cinder Zephyr Front,Houston,TX,United States
03038,Mary Schmidt,Consumer,62 Cozy Rabbit Villas,Caguas,PR,Puerto Rico
03039,Susan Smith,Consumer,7381 Dusty Beacon Walk,Sunnyvale,CA,United States
03040,Kathy Brown,Corporate,2674 Honey Mountain Private,Caguas,PR,Puerto Rico
03041,Mary Jones,Consumer,7897 Foggy Estates,Chicago,IL,United States
03042,David Howell,Consumer,8830 Lost View Circle,Orange Park,FL,United States
03043,Catherine Smith,Consumer,7996 Burning Orchard,Caguas,PR,Puerto Rico
03044,Mary Hunter,Consumer,9922 Harvest Pond Acres,Colorado Springs,CO,United States
03045,Lisa Smith,Consumer,8548 Sleepy Nectar Gardens,Caguas,PR,Puerto Rico
03046,Mary Newman,Consumer,5578 Hazy River End,Hyattsville,MD,United States
03047,Barbara Smith,Consumer,8549 Dusty View Mountain,Caguas,PR,Puerto Rico
03048,Mary Brown,Consumer,8802 Foggy Link,Chula Vista,CA,United States
03049,Stephen Bryant,Consumer,6281 Round Farm,Bakersfield,CA,United States
03050,Mary Smith,Consumer,7885 Misty Knoll,Caguas,PR,Puerto Rico
03051,John Johnson,Home Office,9552 Golden Hill,Sugar Land,TX,United States
03052,Mary Morales,Home Office,690 Amber Moor,Caguas,PR,Puerto Rico
03053,Jennifer Harvey,Home Office,4459 Amber Centre,Kent,WA,United States
03054,Gregory Pope,Consumer,1040 Shady Horse Limits,Compton,CA,United States
03055,Mary Smith,Consumer,2557 Gentle Hills Wynd,Caguas,PR,Puerto Rico
03056,George Middleton,Consumer,3601 Cozy Creek Trail,Philadelphia,PA,United States
03057,Mary Smith,Consumer,3304 Heather Pioneer Vista,Chicago,IL,United States
03058,Amy Davenport,Corporate,1191 Merry Rabbit Acres,El Centro,CA,United States
03059,Lori Hensley,Corporate,4429 Clear Panda Cove,Caguas,PR,Puerto Rico
03060,Mary Smith,Consumer,3453 Thunder Robin Pines,Oxnard,CA,United States
03061,Crystal Ford,Home Office,6025 Cotton Pond Farm,Los Angeles,CA,United States
03062,Mary Smith,Consumer,7595 Quiet Nectar Circuit,Columbus,OH,United States
03063,John Roberson,Consumer,4204 Jagged Passage,Caguas,PR,Puerto Rico
03064,Sandra Smith,Consumer,3922 Grand Crescent,Hacienda Heights,CA,United States
03065,Amy Cummings,Consumer,9658 Merry Landing,Caguas,PR,Puerto Rico
03066,Mary Smith,Consumer,1221 High Crest,Baltimore,MD,United States
03067,Mary Lee,Consumer,9741 Dewy Bluff Maze,Caguas,PR,Puerto Rico
03068,Margaret Smith,Consumer,8205 Silver Treasure Loop,Lansdale,PA,United States
03069,Mary Perez,Corporate,1221 Rustic Dale,Elk Grove,CA,United States
03070,Brian Chavez,Corporate,8711 Middle Mountain Maze,Caguas,PR,Puerto Rico
03071,Mary Meadows,Consumer,5835 Harvest Vista,San Jose,CA,United States
03072,Brandon Smith,Consumer,3493 Dewy Loop,Hampton,VA,United States
03073,Jane Hogan,Corporate,7683 Sunny Sky Field,Caguas,PR,Puerto Rico
03074,Mary Smith,Home Office,3880 Rustic Port,Montebello,CA,United States
03075,Jonathan Peterson,Corporate,3362 Cozy Rise Parkway,Algonquin,IL,United States
03076,Mary Smith,Consumer,7770 Tawny Fox Circle,Caguas,PR,Puerto Rico
03077,Albert Rush,Consumer,3869 Colonial Robin Cape,Santa Ana,CA,United States
03078,Mary Smith,Consumer,2839 Red Robin Lookout,Las Vegas,NV,United States
03079,Charles Diaz,Consumer,9581 Burning Horse Centre,Caguas,PR,Puerto Rico
03080,Mary Smith,Home Office,8600 Red Goose Abbey,Lancaster,OH,United States
03081,Bruce Thornton,Home Office,1763 Dusty Trace,Columbus,OH,United States
03082,Mary Smith,Home Office,7613 Amber Willow Manor,Saint Charles,MO,United States
03083,Timothy Lee,Corporate,7868 Iron Fawn Mall,Caguas,PR,Puerto Rico
03084,Mary Fisher,Corporate,5182 Noble Prairie Heath,Chicago,IL,United States
03085,Richard Smith,Corporate,4208 High Promenade,Cleveland,OH,United States
03086,Barbara Harris,Corporate,2513 Sleepy Log Grounds,Tampa,FL,United States
03087,Mary Hendricks,Consumer,2002 Grand Hickory Line,Caguas,PR,Puerto Rico
03088,Amy Smith,Consumer,3261 Green Circle,Milwaukee,WI,United States
03089,Sean Bolton,Consumer,8629 Heather Spring Wharf,Caguas,PR,Puerto Rico
03090,Mary Smith,Consumer,5470 Indian Fawn Common,Middletown,CT,United States
03091,Carolyn Rodriguez,Home Office,9885 Hazy Forest Path,Caguas,PR,Puerto Rico
03092,Mary Yoder,Home Office,1913 Tawny Park,Albuquerque,NM,United States
03093,Brian Smith,Home Office,1840 Fallen Lane,Caguas,PR,Puerto Rico
03094,Mary Jenkins,Home Office,119 Round Vale,San Jose,CA,United States
03095,Patricia Hayes,Consumer,5755 Thunder Nectar Gate,Caguas,PR,Puerto Rico
03096,Stephanie Larson,Consumer,3050 Cinder End,Lynn,MA,United States
03097,Douglas Hanna,Consumer,1112 Rustic Range,Caguas,PR,Puerto Rico
03098,Mary Smith,Consumer,8217 Fallen Panda Walk,Newburgh,NY,United States
03099,Brittany Copeland,Consumer,5735 Round Beacon Terrace,Caguas,PR,Puerto Rico
03100,Mary Smith,Consumer,5436 Grand Hickory Farm,Huntington Park,CA,United States
03101,George Reyes,Consumer,8702 Silver Apple Square,Mission Viejo,CA,United States
03102,Ralph Dixon,Consumer,5633 Harvest Turnabout,Caguas,PR,Puerto Rico
03103,Mary Wilkins,Consumer,1213 Cotton Pike,Spring Valley,NY,United States
03104,Megan Smith,Home Office,5292 Shady Pony Cape,Caguas,PR,Puerto Rico
03105,Mary Stone,Corporate,8510 Green River Acres,Toa Baja,PR,Puerto Rico
03106,Samantha Smith,Corporate,355 Cozy Square,Las Cruces,NM,United States
03107,Tiffany Estes,Corporate,5182 Cotton Heath,Caguas,PR,Puerto Rico
03108,Mary Smith,Home Office,577 Rustic Nectar Row,Houston,TX,United States
03109,Jack James,Consumer,5876 Burning Mall,Fort Worth,TX,United States
03110,Phillip Smith,Consumer,7983 Amber Robin Trail,Irwin,PA,United States
03111,Mary Brown,Consumer,8344 Sunny Embers Point,Caguas,PR,Puerto Rico
03112,Kimberly Marsh,Consumer,2423 Tawny Rabbit Trace,Milwaukee,WI,United States
03113,Aaron Smith,Consumer,9539 Rustic Beacon Ramp,Caguas,PR,Puerto Rico
03114,Mary Briggs,Consumer,5292 Heather Close,Billings,MT,United States
03115,Tammy Leblanc,Consumer,4494 Harvest Bay,Caguas,PR,Puerto Rico
03116,Mary Smith,Home Office,5841 Noble Loop,Dayton,OH,United States
03117,Jacob Murphy,Consumer,3460 Middle Shadow Corner,Rowland Heights,CA,United States
03118,Mary Francis,Corporate,2544 Honey Rise Loop,Jacksonville,NC,United States
03119,Shirley Hinton,Corporate,1927 Harvest Lane,Caguas,PR,Puerto Rico
03120,Rose Smith,Corporate,7573 Silver Fawn Hill,Denver,CO,United States
03121,Mary Murphy,Corporate,3760 Middle Hill,Los Angeles,CA,United States
03122,Joseph Graves,Corporate,905 Blue Cape,Augusta,GA,United States
03123,Karen Durham,Corporate,3278 Pleasant Moor,Caguas,PR,Puerto Rico
03124,Mary Smith,Home Office,3482 Indian Pony Towers,Freeport,NY,United States
03125,Dylan Walker,Consumer,2889 Sleepy Freeway,Caguas,PR,Puerto Rico
03126,Mary Keller,Consumer,7494 Golden Horse Dale,Fountain Valley,CA,United States
03127,Jessica Smith,Consumer,9739 Round Spring Expressway,Caguas,PR,Puerto Rico
03128,Karen Turner,Consumer,40 Pleasant Brook Trace,Edison,NJ,United States
03129,Mary Morton,Corporate,2704 Shady Willow Villas,Caguas,PR,Puerto Rico
03130,Dylan Smith,Corporate,9717 Fallen Ramp,New Orleans,LA,United States
03131,Mary Brown,Corporate,3358 Middle Ridge,Carlsbad,CA,United States
03132,Mary Gutierrez,Corporate,3444 Jagged Brook Mall,Caguas,PR,Puerto Rico
03133,Ruth Becker,Home Office,9990 Merry Leaf Passage,Freeport,NY,United States
03134,Mary Smith,Consumer,2571 Noble Crescent,Caguas,PR,Puerto Rico
03135,Helen Ward,Consumer,1513 Merry Heath,Houston,TX,United States
03136,Mary Sharp,Corporate,6588 Burning Pike,Caguas,PR,Puerto Rico
03137,Elizabeth Smith,Corporate,8874 Harvest Hills Grove,Oxnard,CA,United States
03138,Barbara Nelson,Consumer,6640 Golden Avenue,Houston,TX,United States
03139,Mary Pope,Consumer,89 Velvet Woods,New York,NY,United States
03140,Charles Smith,Home Office,9235 Red Crossing,Caguas,PR,Puerto Rico
03141,Cynthia Shannon,Consumer,3470 Clear Estates,Massapequa,NY,United States
03142,Brenda Smith,Consumer,4352 Quiet Horse Via,Caguas,PR,Puerto Rico
03143,Mary Jones,Home Office,37 Lost Terrace,Stamford,CT,United States
03144,Pamela Browning,Home Office,2820 Silent Corners,Hialeah,FL,United States
03145,Rose Smith,Consumer,4436 Merry By-pass,Caguas,PR,Puerto Rico
03146,Mary Murphy,Consumer,3913 Old Link,Opa Locka,FL,United States
03147,Daniel Diaz,Corporate,4778 Little Creek Bay,Caguas,PR,Puerto Rico
03148,Mary Barrett,Corporate,154 Emerald Row,Lynwood,CA,United States
03149,Edward Dennis,Corporate,8668 Burning Butterfly Crest,Dallas,TX,United States
03150,Ruth Smith,Home Office,414 Colonial Carrefour,Caguas,PR,Puerto Rico
03151,Mary Brown,Home Office,9255 Cotton Rabbit Promenade,Aurora,IL,United States
03152,Emily Thomas,Home Office,6888 Crystal Wagon  Wynd,Caguas,PR,Puerto Rico
03153,Mary Smith,Corporate,1269 Rocky Brook Hollow,Grand Prairie,TX,United States
03154,Terry Thomas,Consumer,7293 Lazy Orchard,Chicago,IL,United States
03155,Mary Haas,Corporate,7763 Umber End,Caguas,PR,Puerto Rico
03156,Kathleen Smith,Corporate,2541 Round Bear Orchard,Virginia Beach,VA,United States
03157,Mary Diaz,Corporate,6819 Dewy View Crest,West Jordan,UT,United States
03158,Jesse Smith,Corporate,3137 Bright Willow Gardens,Caguas,PR,Puerto Rico
03159,Mary Hill,Corporate,5485 Sleepy Hollow,Cleveland,OH,United States
03160,Charles Jensen,Corporate,521 Quiet Pioneer Towers,Caguas,PR,Puerto Rico
03161,Barbara Arias,Consumer,5319 Grand Dale Street,Phoenix,AZ,United States
03162,Wayne Smith,Consumer,4870 Broad Berry Circuit,Caguas,PR,Puerto Rico
03163,Mary Carlson,Consumer,7291 Thunder Hills Knoll,Saint Louis,MO,United States
03164,Karen Smith,Consumer,6332 Round Range,Woonsocket,RI,United States
03165,Nancy Haynes,Home Office,9138 Indian Nook,Caguas,PR,Puerto Rico
03166,Donald Smith,Consumer,8612 Red Rabbit Pines,Fort Lauderdale,FL,United States
03167,Janice Ward,Consumer,657 Gentle Mountain Mall,Caguas,PR,Puerto Rico
03168,Mary Smith,Consumer,2915 Cotton Meadow,Chicago,IL,United States
03169,Lawrence Butler,Corporate,6567 Red Sky Gate,Caguas,PR,Puerto Rico
03170,Mary Smith,Corporate,7571 Tawny Gate Cape,Woodbridge,VA,United States
03171,Elizabeth Moss,Corporate,1025 Colonial Plaza,Caguas,PR,Puerto Rico
03172,Karen Boyle,Corporate,3339 Noble Dale,Colorado Springs,CO,United States
03173,Betty Smith,Corporate,5430 Iron Mountain Lane,Daly City,CA,United States
03174,Rose Turner,Corporate,9391 Old Branch Court,Caguas,PR,Puerto Rico
03175,Mary Little,Corporate,8988 Shady Park,Tucson,AZ,United States
03176,Donna Smith,Corporate,3440 Foggy Autoroute,Caguas,PR,Puerto Rico
03177,Mary Nguyen,Consumer,8790 Broad Avenue,Irvington,NJ,United States
03178,Victoria Wu,Consumer,6496 Colonial Leaf Orchard,Middletown,OH,United States
03179,Mary Compton,Consumer,5180 Bright Fox Trail,Caguas,PR,Puerto Rico
03180,Raymond Smith,Consumer,8193 Grand Court,Riverside,CA,United States
03181,Mary Hopkins,Consumer,4079 Blue End,Del Rio,TX,United States
03182,Frances Smith,Home Office,7786 Middle Private,Caguas,PR,Puerto Rico
03183,Mary Butler,Consumer,7639 Silent Valley,Buffalo,NY,United States
03184,Tyler Smith,Consumer,3293 Indian Cloud Circle,Broken Arrow,OK,United States
03185,Mary Beard,Consumer,1575 Foggy Cape,Birmingham,AL,United States
03186,Jack Smith,Consumer,2576 Misty By-pass,Caguas,PR,Puerto Rico
03187,Mary Clark,Consumer,3886 Blue Zephyr Villas,Jersey City,NJ,United States
03188,Madison Ray,Home Office,9276 Jagged Towers,Caguas,PR,Puerto Rico
03189,Bryan Smith,Corporate,7373 Shady Island,Atlanta,GA,United States
03190,Mary Leonard,Corporate,2136 Silver Canyon,Sandusky,OH,United States
03191,Kathleen Tate,Corporate,3510 Red Deer Link,Caguas,PR,Puerto Rico
03192,Mary Lindsey,Corporate,376 Jagged Centre,Panorama City,CA,United States
03193,Joshua Smith,Home Office,6595 Shady Concession,Westland,MI,United States
03194,Keith Gutierrez,Home Office,4074 Sleepy Fox Estates,Caguas,PR,Puerto Rico
03195,Mary Smith,Corporate,2724 Harvest Point,Gilroy,CA,United States
03196,Diane Ferguson,Home Office,9526 Honey Nectar Field,Caguas,PR,Puerto Rico
03197,Mary Holloway,Home Office,6442 Emerald Rise Extension,Los Angeles,CA,United States
03198,Sarah Smith,Consumer,1078 Misty Blossom Meadow,Caguas,PR,Puerto Rico
03199,Ashley Hernandez,Corporate,4365 Silver Bay,New York,NY,United States
03200,Mary Barron,Consumer,7962 Lazy Pioneer Estates,Caguas,PR,Puerto Rico
03201,Kathleen Smith,Consumer,9117 Rustic Beach,Forest Hills,NY,United States
03202,Emma Wilson,Consumer,866 Crystal Path,Caguas,PR,Puerto Rico
03203,Mary Bryan,Consumer,4916 Honey Highlands,Rego Park,NY,United States
03204,Edward Smith,Consumer,4293 Rustic Island,Caguas,PR,Puerto Rico
03205,Julie Santiago,Consumer,3698 Sleepy Park,Fort Worth,TX,United States
03206,Mary Smith,Consumer,3601 Foggy Timber Gate,North Tonawanda,NY,United States
03207,Stephen Smith,Consumer,1812 Sunny River Wharf,Caguas,PR,Puerto Rico
03208,Mildred Short,Consumer,3654 Foggy Byway,Hollywood,FL,United States
03209,Mary Smith,Consumer,3050 Rustic Pine Expressway,Caguas,PR,Puerto Rico
03210,Richard Welch,Corporate,5382 Hazy Pathway,Escondido,CA,United States
03211,Mary Smith,Corporate,5652 Thunder Crossing,Caguas,PR,Puerto Rico
03212,Laura Griffin,Corporate,2083 Sleepy Berry Landing,Washington,DC,United States
03213,Mary Smith,Consumer,1898 Noble Valley,Pekin,IL,United States
03214,Kevin Bowers,Corporate,6159 Middle Vale,Caguas,PR,Puerto Rico
03215,Judith Smith,Home Office,4900 Cotton Maze,El Paso,TX,United States
03216,Roy Watts,Home Office,1356 Bright Lagoon Trail,Newark,NJ,United States
03217,Mary Smith,Home Office,1100 Amber Turnabout,Caguas,PR,Puerto Rico
03218,Steven Mann,Home Office,4791 Rocky Front,Staten Island,NY,United States
03219,Mary French,Consumer,490 Thunder Village,Caguas,PR,Puerto Rico
03220,Susan Villanueva,Consumer,398 Pleasant Mountain,Sacramento,CA,United States
03221,Scott Smith,Consumer,2071 Noble Lagoon Farms,Caguas,PR,Puerto Rico
03222,Mary Williams,Consumer,1790 Noble Brook Run,Lakewood,NJ,United States
03223,Thomas White,Consumer,3504 Dusty View Loop,Caguas,PR,Puerto Rico
03224,Kevin Bowers,Home Office,9079 Stony Brook Extension,Las Vegas,NV,United States
03225,Mary Smith,Consumer,3282 Silent Autoroute,Ann Arbor,MI,United States
03226,Shawn Schmidt,Consumer,5328 Lazy Landing,Memphis,TN,United States
03227,Mary Smith,Consumer,5659 Shady Cloud Port,Caguas,PR,Puerto Rico
03228,Susan Zhang,Home Office,8924 Wishing Branch By-pass,Corona,NY,United States
03229,Teresa Smith,Home Office,1771 Green Way,Van Nuys,CA,United States
03230,Mary Jones,Consumer,3051 Dewy Creek Harbour,Caguas,PR,Puerto Rico
03231,Melissa Valdez,Home Office,8421 Sunny Butterfly Trace,Mechanicsburg,PA,United States
03232,Olivia Smith,Corporate,8414 Wishing Horse Acres,Rancho Cucamonga,CA,United States
03233,Mary West,Corporate,1040 Shady Horse Limits,Caguas,PR,Puerto Rico
03234,Jacob Smith,Consumer,4709 Lost Orchard,El Paso,TX,United States
03235,Lori Baker,Home Office,2395 Misty Carrefour,Caguas,PR,Puerto Rico
03236,Mary Smith,Consumer,2867 Heather Carrefour,Hollister,CA,United States
03237,James Gonzalez,Consumer,8842 Crystal Horse Green,Caguas,PR,Puerto Rico
03238,Benjamin Hoffman,Consumer,9009 Umber Log Island,Brooklyn,NY,United States
03239,Mary Smith,Consumer,9994 Green Jetty,Olathe,KS,United States
03240,Kelly Golden,Consumer,1524 Amber Lagoon Subdivision,West Jordan,UT,United States
03241,Willie Smith,Consumer,2075 Honey Panda Dell,Caguas,PR,Puerto Rico
03242,Mary Garcia,Corporate,4958 Heather Panda Bank,El Cajon,CA,United States
03243,Julia Lewis,Corporate,2737 Noble Edge,Hamilton,OH,United States
03244,Mary Garza,Corporate,3216 Red Glade,Caguas,PR,Puerto Rico
03245,Rebecca Smith,Consumer,5261 Amber Avenue,Hayward,CA,United States
03246,Lori Burns,Consumer,4845 Thunder Embers Hollow,San Jose,CA,United States
03247,Mary Pierce,Consumer,5288 Indian View Farm,Caguas,PR,Puerto Rico
03248,Janet Ochoa,Consumer,2337 Indian Inlet,Edison,NJ,United States
03249,Mary Mcgrath,Consumer,4113 Merry Barn Expressway,Caguas,PR,Puerto Rico
03250,Richard Smith,Consumer,9706 Honey Alley,Bell Gardens,CA,United States
03251,Kenneth Murillo,Consumer,1258 Quaking Avenue,Los Angeles,CA,United States
03252,Mary Smith,Consumer,3504 Sunny Embers Way,Caguas,PR,Puerto Rico
03253,Kevin Patel,Home Office,9293 Tawny Terrace,Laguna Niguel,CA,United States
03254,Bruce Meyers,Home Office,1585 Jagged Fawn Heights,Stockton,CA,United States
03255,Mary Christian,Corporate,2744 Round Deer Nook,Caguas,PR,Puerto Rico
03256,Michael Smith,Consumer,9260 Honey Cider Glen,Newark,DE,United States
03257,Julia Mcconnell,Consumer,7778 Misty Link,Columbia,SC,United States
03258,Mary Smith,Consumer,9437 Emerald Butterfly Edge,Caguas,PR,Puerto Rico
03259,Mary Gallegos,Consumer,5351 Blue Treasure Square,New York,NY,United States
03260,Matthew Smith,Home Office,2749 Harvest Dale,Caguas,PR,Puerto Rico
03261,Wayne Adams,Consumer,4629 Blue Cloud Passage,Vacaville,CA,United States
03262,Mary Brewer,Corporate,7007 Quiet Via,Aurora,IL,United States
03263,Brian Smith,Corporate,3640 Easy Shadow Expressway,Caguas,PR,Puerto Rico
03264,Mary Cook,Home Office,8866 Cotton Timber Meadow,New York,NY,United States
03265,Juan Pena,Home Office,8666 Quiet Pointe,Caguas,PR,Puerto Rico
03266,Mary Salinas,Corporate,8217 Fallen Panda Walk,Chicago,IL,United States
03267,Teresa Smith,Corporate,2167 Dusty Glade,Henrico,VA,United States
03268,Mary Smith,Consumer,6417 Silent Hickory Private,Baltimore,MD,United States
03269,Margaret Wade,Home Office,8773 Colonial Shadow Maze,Caguas,PR,Puerto Rico
03270,Alexander Smith,Consumer,5131 Grand Dale Ramp,National City,CA,United States
03271,Mary Simon,Consumer,8711 Dusty Deer Valley,Los Angeles,CA,United States
03272,Julie Smith,Consumer,5744 Amber Pointe,Caguas,PR,Puerto Rico
03273,Mary Ford,Home Office,4113 Clear Lagoon Private,Sunnyvale,CA,United States
03274,Mary Smith,Corporate,4606 Tawny Autoroute,Des Plaines,IL,United States
03275,Steven Williams,Corporate,7383 Broad Parkway,Fremont,CA,United States
03276,Mary Owens,Corporate,8153 Sunny Bluff Grove,Lancaster,PA,United States
03277,Jennifer Smith,Corporate,4255 Stony Island Crescent,Caguas,PR,Puerto Rico
03278,Patrick Anderson,Consumer,5368 Green Front,Brooklyn,NY,United States
